sku_id,当前库存,采购入库日期,采购入库数量
1006692240358,69,2020-11-07,100
1006481838558,348,2020-11-07,500
1006074540926,78,2020-11-07,100
1003022047421,268,2020-11-07,210
1008964949273,139,2020-11-07,240
1002715377509,516,2020-11-07,500
1003890641597,59,2020-11-07,210
1002005672301,204,2020-11-07,100
1006355914511,592,2020-11-07,166
1006455382404,345,2020-11-07,840
1000798762846,90,2020-11-06,90
1008589106044,216,2020-11-06,330
1005844687452,576,2020-11-06,300
1006152324227,52,2020-11-06,12
1001388683462,208,2020-11-06,198
1004412944552,335,2020-11-06,84
1004416608982,323,2020-11-06,390
1009907616932,1401,2020-11-06,1200
1008372501606,373,2020-11-06,576
1003278633555,1792,2020-11-06,534
1008897645942,582,2020-11-06,550
1005858847421,136,2020-11-06,120
1009219980635,51,2020-11-06,330
1001675703594,276,2020-11-06,396
1008952055843,119,2020-11-05,144
1000675390091,556,2020-11-05,1
1001782551503,70,2020-11-05,396
1000078105160,87,2020-11-05,1
1006761479055,92,2020-11-05,6240
1004412944552,335,2020-11-05,1
1004412944552,335,2020-11-04,68
1000675390091,556,2020-11-04,285
1007904293580,677,2020-11-04,264
1002211933090,71,2020-11-04,100
1004873907828,856,2020-11-04,264
1008753242782,624,2020-11-04,264
1000078105160,87,2020-11-04,192
1005858847421,136,2020-11-04,240
1009907616932,1401,2020-11-03,600
1008072925333,593,2020-11-03,400
1007904293580,677,2020-11-02,288
1004873907828,856,2020-11-02,288
1008753242782,624,2020-11-02,288
1003949474495,560,2020-11-01,80
1000700887302,70,2020-11-01,88
1009101447535,74,2020-11-01,277
1000053228605,130,2020-10-31,219
1008589106044,216,2020-10-31,110
1005844687452,576,2020-10-31,100
1008372501606,373,2020-10-31,576
1004714326177,200,2020-10-31,200
1007003983532,511,2020-10-30,1800
1008327186112,117,2020-10-30,200
1001003190517,154,2020-10-30,1560
1003403279574,54,2020-10-30,228
1006786859504,96,2020-10-30,1
1000078105160,87,2020-10-30,192
1000053228605,130,2020-10-30,1
1004412944552,335,2020-10-30,180
1000948721022,514,2020-10-30,100
1001968305307,97,2020-10-30,600
1009179392346,294,2020-10-30,192
1001087593328,150,2020-10-30,240
1008885513937,54,2020-10-30,204
1008964949273,139,2020-10-30,180
1008104944389,1023,2020-10-30,960
1008936815416,96,2020-10-30,180
1009405871074,96,2020-10-30,48
1003814006215,158,2020-10-30,50
1001868766194,92,2020-10-30,150
1006152324227,52,2020-10-30,216
1009907616932,1401,2020-10-30,600
1005549840788,144,2020-10-30,180
1006954232144,334,2020-10-30,240
1000087591651,55,2020-10-30,1500
1008090284891,360,2020-10-30,1560
1007702383352,240,2020-10-30,240
1009418096210,99,2020-10-30,180
1004854904701,65,2020-10-30,240
1002552101552,436,2020-10-29,989
1003605737138,119,2020-10-29,150
1003128451248,163,2020-10-29,100
1000457932536,830,2020-10-29,1512
1008407949604,97,2020-10-29,96
1008431855064,90,2020-10-29,120
1000826406480,105,2020-10-29,110
1001553081831,89,2020-10-29,96
1000736203158,314,2020-10-29,400
1008480263833,148,2020-10-29,240
1003455142931,318,2020-10-29,900
1006641352675,75,2020-10-29,100
1000524404967,150,2020-10-29,100
1007793475612,657,2020-10-29,800
1006223759654,350,2020-10-29,600
1008063931794,60,2020-10-29,96
1006199886085,363,2020-10-29,600
1009115193296,118,2020-10-29,140
1008084085349,60,2020-10-29,50
1006481838558,348,2020-10-29,1
1009936925207,2709,2020-10-29,4125
1000374761960,198,2020-10-29,100
1000014008898,170,2020-10-29,2000
1000726966499,67,2020-10-28,72
1003847952575,69,2020-10-28,72
1004543972715,67,2020-10-28,450
1005698714491,78,2020-10-28,144
1002552101552,436,2020-10-28,1
1007067250367,134,2020-10-28,180
1006326399276,82,2020-10-28,144
1000491174419,177,2020-10-28,216
1006353030647,69,2020-10-28,72
1009115840690,77,2020-10-28,216
1004805445924,65,2020-10-28,96
1003058940244,68,2020-10-28,72
1005267589571,71,2020-10-28,144
1006373499576,85,2020-10-28,144
1002978308689,82,2020-10-28,96
1005138210288,92,2020-10-28,120
1008402239751,98,2020-10-28,180
1005448635886,160,2020-10-28,240
1003567654156,127,2020-10-27,1000
1000604221797,201,2020-10-27,240
1005561741598,625,2020-10-27,1500
1001126907026,67,2020-10-27,60
1004416608982,323,2020-10-27,240
1009013865103,429,2020-10-27,300
1000370886525,150,2020-10-26,150
1006378428958,188,2020-10-26,312
1006935537118,197,2020-10-26,192
1008650410866,240,2020-10-26,240
1004136037976,96,2020-10-26,240
1005120264124,338,2020-10-26,20
1007299185542,143,2020-10-26,192
1003711126501,85,2020-10-26,81
1004135022517,192,2020-10-26,288
1001029536539,241,2020-10-26,96
1008885513937,54,2020-10-25,156
1004412944552,335,2020-10-25,132
1002988190096,81,2020-10-25,150
1003403279574,54,2020-10-25,168
1000078105160,87,2020-10-25,132
1006152324227,52,2020-10-25,156
1000675390091,556,2020-10-25,15
1005001133535,399,2020-10-24,1500
1004854904701,65,2020-10-24,240
1008772542945,300,2020-10-24,300
1006954232144,334,2020-10-24,240
1007575394192,523,2020-10-23,120
1000374761960,198,2020-10-23,220
1002715377509,516,2020-10-23,980
1008743591734,887,2020-10-23,624
1003278633555,1792,2020-10-23,1068
1001479294784,204,2020-10-23,200
1005321783107,567,2020-10-23,480
1004290223339,413,2020-10-23,400
1008708777997,271,2020-10-23,168
1006300454084,512,2020-10-23,408
1006692240358,69,2020-10-23,210
1002005672301,204,2020-10-23,210
1008797894930,455,2020-10-23,432
1006074540926,78,2020-10-23,210
1008510451296,1526,2020-10-23,1008
1001600833431,51,2020-10-22,50
1000134689746,183,2020-10-22,338
1007826472061,709,2020-10-22,1688
1001758311153,487,2020-10-22,1349
1002905216892,154,2020-10-22,350
1005282270806,459,2020-10-21,400
1009907616932,1401,2020-10-21,600
1004360598122,82,2020-10-21,368
1001610715558,186,2020-10-21,144
1000416875042,103,2020-10-21,144
1008470271573,630,2020-10-21,288
1006637441885,97,2020-10-21,96
1006622776189,263,2020-10-21,240
1006372033754,728,2020-10-21,600
1001557402011,266,2020-10-21,240
1006510009019,163,2020-10-21,240
1006481838558,348,2020-10-21,827
1004036589072,324,2020-10-20,250
1005120264124,338,2020-10-20,240
1001594570075,578,2020-10-20,1000
1005874780715,7786,2020-10-20,1224
1006196878343,312,2020-10-20,240
1003890641597,59,2020-10-19,108
1008394294865,103,2020-10-19,360
1006070765934,209,2020-10-19,528
1002005672301,204,2020-10-18,60
1003982737557,240,2020-10-18,240
1006455382404,345,2020-10-18,504
1006074540926,78,2020-10-18,60
1008787647604,959,2020-10-18,1359
1006692240358,69,2020-10-18,60
1008589106044,216,2020-10-17,220
1005844687452,576,2020-10-17,200
1003403279574,54,2020-10-16,12
1008964949273,139,2020-10-16,180
1002715377509,516,2020-10-16,780
1001651046472,302,2020-10-16,10
1000232659682,86,2020-10-16,86
1000374761960,198,2020-10-16,126
1003022047421,268,2020-10-16,324
1006569235015,1043,2020-10-16,2200
1000033345749,85,2020-10-15,200
1002748110584,180,2020-10-15,360
1001636240884,186,2020-10-15,144
1001382172223,92,2020-10-15,28
1003403279574,54,2020-10-15,71
1004722545956,174,2020-10-15,144
1004412944552,335,2020-10-15,12
1003870305376,97,2020-10-15,360
1004508894477,173,2020-10-15,20
1004246416448,268,2020-10-15,108
1001651046472,302,2020-10-15,190
1001600833431,51,2020-10-14,50
1008897645942,582,2020-10-14,440
1000598322613,74,2020-10-14,60
1002715377509,516,2020-10-14,780
1009738124405,1186,2020-10-14,216
1009915435809,203,2020-10-13,360
1008372501606,373,2020-10-12,576
1000700887302,70,2020-10-12,88
1005593291825,379,2020-10-12,1224
1002363793517,419,2020-10-12,120
1001080756483,298,2020-10-12,144
1002005672301,204,2020-10-12,60
1003134663029,181,2020-10-12,60
1006569235015,1043,2020-10-10,770
1008580287535,51,2020-10-10,60
1004508894477,173,2020-10-10,13
1002275459307,261,2020-10-09,192
1008072925333,593,2020-10-09,20
1001080756483,298,2020-10-09,240
1006245334495,271,2020-10-09,180
1000334292000,2541,2020-10-09,2500
1002514002014,480,2020-10-09,240
1008787647604,959,2020-10-09,1
1007575394192,523,2020-10-09,552
1002585003099,246,2020-10-09,1200
1004433786450,690,2020-10-09,1206
1008708777997,271,2020-10-09,72
1008743591734,887,2020-10-09,408
1001035095111,163,2020-10-09,288
1006300454084,512,2020-10-09,552
1005321783107,567,2020-10-09,360
1006050977483,114,2020-10-08,162
1001894873651,77,2020-10-08,36
1004405786575,286,2020-10-08,120
1005887268161,773,2020-10-08,700
1006038617699,64,2020-10-08,36
1004483069458,57,2020-10-08,110
1008408376227,106,2020-10-08,120
1002096677506,2472,2020-10-08,3000
1008044784747,2419,2020-10-08,2400
1007337412896,464,2020-10-08,200
1005874780715,7786,2020-10-07,3600
1006692240358,69,2020-10-07,60
1001654060879,59,2020-10-07,144
1008044784747,2419,2020-10-07,600
1006074540926,78,2020-10-07,60
1009306467277,62,2020-10-07,144
1008072925333,593,2020-10-07,100
1000083172310,226,2020-10-07,8
1000067721072,71,2020-10-07,144
1003580320765,134,2020-10-07,110
1005096022460,246,2020-10-07,300
1002713905915,448,2020-10-07,480
1008964949273,139,2020-10-07,120
1009936925207,2709,2020-10-07,2016
1004883976050,71,2020-10-07,144
1003814006215,158,2020-10-07,40
1001692282312,183,2020-10-05,96
1009801146872,61,2020-10-05,96
1003121308496,57,2020-10-05,96
1006567539994,291,2020-10-05,450
1004737526435,248,2020-10-05,408
1000893001059,97,2020-10-05,192
1006273931054,279,2020-10-02,504
1004532275606,284,2020-10-02,504
1004132548671,598,2020-10-02,1008
1004702232666,351,2020-10-02,1008
1004433786450,690,2020-10-02,810
1005188466352,223,2020-10-01,960
1006622776189,263,2020-09-30,240
1004360598122,82,2020-09-30,400
1004433786450,690,2020-09-30,486
1007232320108,55,2020-09-30,120
1005593291825,379,2020-09-29,144
1000083172310,226,2020-09-29,296
1003278633555,1792,2020-09-29,534
1009907616932,1401,2020-09-29,600
1002514002014,480,2020-09-29,240
1005593291825,379,2020-09-28,3
1008863109849,121,2020-09-28,192
1008658951561,110,2020-09-28,192
1007856046918,494,2020-09-28,40
1000457932536,830,2020-09-28,3216
1003580320765,134,2020-09-27,10
1000700887302,70,2020-09-27,80
1008589106044,216,2020-09-27,100
1001651046472,302,2020-09-27,150
1000033345749,85,2020-09-27,150
1004508894477,173,2020-09-27,40
1008897645942,582,2020-09-27,330
1001228827509,167,2020-09-25,300
1008589106044,216,2020-09-25,120
1000553130554,309,2020-09-25,816
1005001133535,399,2020-09-25,300
1006455382404,345,2020-09-25,612
1009359520218,356,2020-09-25,500
1003022047421,268,2020-09-25,144
1005844687452,576,2020-09-25,500
1009013865103,429,2020-09-24,420
1007745381933,1007,2020-09-24,468
1003022047421,268,2020-09-24,144
1005874780715,7786,2020-09-24,5364
1006720436590,145,2020-09-24,468
1001755485608,668,2020-09-24,1000
1005032175197,210,2020-09-24,217
1006569235015,1043,2020-09-24,550
1000826406480,105,2020-09-24,48
1005593291825,379,2020-09-24,465
1007856046918,494,2020-09-24,920
1008072925333,593,2020-09-24,100
1009222862349,85,2020-09-23,216
1002275459307,261,2020-09-23,96
1006481838558,348,2020-09-23,504
1008372501606,373,2020-09-23,576
1004212289853,7205,2020-09-23,600
1003870305376,97,2020-09-23,131
1005096022460,246,2020-09-23,600
1005321783107,567,2020-09-23,240
1007575394192,523,2020-09-23,240
1007934547493,429,2020-09-23,816
1002748110584,180,2020-09-23,26
1000826406480,105,2020-09-23,117
1006300454084,512,2020-09-23,240
1008708777997,271,2020-09-23,240
1008743591734,887,2020-09-23,240
1009907616932,1401,2020-09-23,600
1008964949273,139,2020-09-20,180
1003610993083,76,2020-09-18,400
1000014008898,170,2020-09-18,300
1000901508443,4000,2020-09-18,4000
1004483069458,57,2020-09-17,36
1007189603933,108,2020-09-17,144
1009987408096,128,2020-09-17,1008
1006637441885,97,2020-09-17,96
1009126062546,93,2020-09-17,144
1006569235015,1043,2020-09-17,550
1006038617699,64,2020-09-17,36
1005795282454,519,2020-09-17,1056
1000899968681,300,2020-09-17,486
1000416875042,103,2020-09-17,72
1004746795939,118,2020-09-17,180
1007446733575,113,2020-09-17,252
1006666177162,961,2020-09-17,1728
1003549029773,2160,2020-09-17,1440
1008935969289,88,2020-09-17,312
1001443659126,812,2020-09-17,1248
1004212289853,7205,2020-09-17,3000
1005969737252,186,2020-09-17,252
1006050977483,114,2020-09-17,90
1004603183564,81,2020-09-17,288
1003017465972,1385,2020-09-17,1800
1000728218402,106,2020-09-17,288
1006754206771,170,2020-09-17,252
1002251055798,165,2020-09-17,528
1006720436590,145,2020-09-17,144
1008797894930,455,2020-09-17,720
1008589950891,52,2020-09-17,204
1004598521411,139,2020-09-17,306
1003278633555,1792,2020-09-17,1068
1007460529403,78,2020-09-17,180
1001637715036,108,2020-09-17,48
1000779607858,1434,2020-09-17,2000
1004542821728,120,2020-09-17,208
1004360598122,82,2020-09-17,208
1004405786575,286,2020-09-16,240
1006900430204,60,2020-09-16,480
1000899748379,229,2020-09-16,552
1006435305872,456,2020-09-16,456
1003889562282,58,2020-09-16,144
1006862834552,212,2020-09-16,252
1005032175197,210,2020-09-16,593
1000570282668,312,2020-09-16,312
1008408376227,106,2020-09-16,192
1001557402011,266,2020-09-16,240
1002211933090,71,2020-09-16,800
1005096022460,246,2020-09-16,200
1008410125542,136,2020-09-16,216
1005001133535,399,2020-09-16,300
1008658951561,110,2020-09-16,240
1001600833431,51,2020-09-16,30
1006481838558,348,2020-09-16,504
1001944372797,312,2020-09-16,312
1002427377629,122,2020-09-16,432
1001158888760,180,2020-09-16,216
1000028250755,201,2020-09-16,360
1005084391805,140,2020-09-14,168
1006455382404,345,2020-09-13,612
1008589106044,216,2020-09-13,220
1005844687452,576,2020-09-13,200
1002211933090,71,2020-09-13,300
1003580320765,134,2020-09-12,100
1003278633555,1792,2020-09-12,534
1000798762846,90,2020-09-11,150
1000700887302,70,2020-09-11,190
1001636240884,186,2020-09-11,144
1004532275606,284,2020-09-11,600
1002005672301,204,2020-09-11,60
1005887268161,773,2020-09-11,600
1002096677506,2472,2020-09-11,1600
1006092131527,203,2020-09-10,480
1005963761976,99,2020-09-10,120
1004415391473,511,2020-09-10,810
1002211933090,71,2020-09-10,200
1005163914656,105,2020-09-10,144
1008501184867,61,2020-09-10,120
1004819165237,111,2020-09-10,112
1006273931054,279,2020-09-10,360
1008723969367,144,2020-09-10,144
1008115830931,307,2020-09-10,320
1001155140726,258,2020-09-10,216
1009405871074,96,2020-09-10,48
1002208666822,337,2020-09-10,432
1009237549287,480,2020-09-10,480
1009173918142,180,2020-09-10,180
1009951613606,78,2020-09-10,304
1009472584923,102,2020-09-10,162
1005026492122,147,2020-09-10,240
1001894873651,77,2020-09-10,36
1009801146872,61,2020-09-10,48
1003128451248,163,2020-09-09,500
1008044784747,2419,2020-09-09,1200
1001717641242,962,2020-09-09,50
1007189934207,966,2020-09-09,133
1008680875037,132,2020-09-09,300
1008897645942,582,2020-09-09,440
1005986669045,81,2020-09-09,50
1008431855064,90,2020-09-09,100
1004055930705,268,2020-09-08,144
1002692006485,1009,2020-09-08,1120
1006692240358,69,2020-09-08,60
1004405786575,286,2020-09-08,300
1007878813318,272,2020-09-08,384
1009907616932,1401,2020-09-08,600
1007745381933,1007,2020-09-08,432
1001027488220,56,2020-09-08,144
1004091921495,104,2020-09-08,240
1006569235015,1043,2020-09-08,550
1001407582531,81,2020-09-08,144
1006965816167,60,2020-09-08,120
1006074540926,78,2020-09-08,60
1007430434101,76,2020-09-07,96
1002881003672,60,2020-09-07,108
1009742239476,96,2020-09-07,320
1001029536539,241,2020-09-07,96
1009423137682,54,2020-09-07,30
1000416938169,82,2020-09-07,96
1009173918142,180,2020-09-07,120
1009019805739,56,2020-09-05,120
1009878584931,84,2020-09-05,120
1008964949273,139,2020-09-05,180
1005783371054,104,2020-09-05,245
1001542697717,66,2020-09-04,405
1009423137682,54,2020-09-04,90
1009787632538,146,2020-09-04,504
1001390221048,111,2020-09-04,144
1004036589072,324,2020-09-04,240
1005874780715,7786,2020-09-04,720
1004854904701,65,2020-09-04,320
1002363793517,419,2020-09-04,60
1008053619185,185,2020-09-04,270
1005392520354,164,2020-09-04,504
1005096022460,246,2020-09-04,200
1007937599849,90,2020-09-04,180
1004508894477,173,2020-09-03,499
1001921159505,116,2020-09-03,140
1001717641242,962,2020-09-01,54
1007189934207,966,2020-09-01,144
1001553081831,89,2020-08-31,240
1003814006215,158,2020-08-31,113
1008863109849,121,2020-08-31,168
1003278633555,1792,2020-08-29,600
1009101447535,74,2020-08-29,144
1000033345749,85,2020-08-29,250
1008580287535,51,2020-08-29,60
1006099515113,183,2020-08-29,73
1003134663029,181,2020-08-29,60
1002363793517,419,2020-08-29,60
1008086222416,98,2020-08-28,72
1007446733575,113,2020-08-28,108
1001637715036,108,2020-08-28,128
1001542697717,66,2020-08-28,210
1001027488220,56,2020-08-28,96
1007189934207,966,2020-08-28,60
1001717641242,962,2020-08-28,48
1004332099922,223,2020-08-28,240
1002692006485,1009,2020-08-28,1440
1001557402011,266,2020-08-28,240
1001407582531,81,2020-08-28,96
1005844687452,576,2020-08-28,200
1007460529403,78,2020-08-28,252
1006971615773,52,2020-08-28,100
1008589106044,216,2020-08-28,220
1009987408096,128,2020-08-28,608
1006099515113,183,2020-08-27,287
1009101447535,74,2020-08-27,216
1001894873651,77,2020-08-27,36
1007324630550,64,2020-08-27,112
1008408376227,106,2020-08-27,180
1000728218402,106,2020-08-27,300
1005026492122,147,2020-08-27,48
1006016722104,89,2020-08-27,64
1003178345694,51,2020-08-27,144
1003982737557,240,2020-08-27,60
1001584364217,310,2020-08-27,96
1008372501606,373,2020-08-27,576
1008115830931,307,2020-08-27,240
1001155140726,258,2020-08-27,144
1003708086429,234,2020-08-27,120
1004819165237,111,2020-08-27,168
1006211161403,118,2020-08-27,2
1005963761976,99,2020-08-27,72
1009237549287,480,2020-08-27,240
1000899968681,300,2020-08-26,216
1001027488220,56,2020-08-26,24
1004746795939,118,2020-08-26,72
1008897645942,582,2020-08-26,440
1007885326780,147,2020-08-25,300
1005096022460,246,2020-08-25,200
1005593291825,379,2020-08-25,612
1004415391473,511,2020-08-24,300
1004135022517,192,2020-08-24,96
1005792556626,283,2020-08-24,200
1006569235015,1043,2020-08-24,330
1008410125542,136,2020-08-24,108
1004412944552,335,2020-08-24,1
1004412944552,335,2020-08-23,11
1009219980635,51,2020-08-23,48
1002211933090,71,2020-08-22,250
1004854904701,65,2020-08-22,120
1006152324227,52,2020-08-21,144
1000014008898,170,2020-08-21,380
1009907616932,1401,2020-08-21,2100
1006481838558,348,2020-08-21,503
1008431855064,90,2020-08-21,100
1008680875037,132,2020-08-21,100
1003022047421,268,2020-08-21,108
1003128451248,163,2020-08-21,100
1002715377509,516,2020-08-21,278
1006455382404,345,2020-08-21,612
1005986669045,81,2020-08-21,50
1004412944552,335,2020-08-21,142
1001894873651,77,2020-08-20,54
1007937599849,90,2020-08-20,120
1007259610177,227,2020-08-19,150
1008372501606,373,2020-08-19,576
1004028793455,254,2020-08-19,600
1000826406480,105,2020-08-19,264
1006211161403,118,2020-08-19,40
1008480263833,148,2020-08-19,816
1003503169665,144,2020-08-19,300
1004511823324,84,2020-08-19,8
1006965816167,60,2020-08-17,40
1008964949273,139,2020-08-16,180
